frname,lastobs,newcount,oldcount
Accenteur mouchet,2017,0,13
Alouette des champs,2017,0,15
Bécasse des bois,2008,0,1
Bergeronnette des ruisseaux,2015,0,1
Bergeronnette printanière,2011,0,1
Bernache nonnette,2009,0,2
Bihoreau gris,2009,0,2
Bondrée apivore,2018,0,7
Bruant des roseaux,2017,0,2
Bruant fou,2015,0,1
Busard des roseaux,2015,0,1
Busard Saint-Martin,2008,0,1
Caille des blés,2017,0,7
Chevalier guignette,2017,0,2
Cigogne blanche,2015,0,1
Cisticole des joncs,2018,0,4
Coucou gris,2013,0,9
Cygne noir,2011,0,2
Épervier d'Europe,2017,0,9
Faucon hobereau,2015,0,1
Faucon pèlerin,2013,0,3
Fauvette grisette,2013,0,11
Gobemouche noir,2010,0,1
Grand Corbeau,2013,0,2
Grèbe huppé,2011,0,1
Grive litorne,2017,0,4
Grive mauvis,2017,0,6
Guêpier d'Europe,2017,0,3
Hypolaïs polyglotte,2013,0,4
Linotte mélodieuse,2013,0,3
Mésange noire,2017,0,1
Mésange nonnette,2016,0,2
Moineau friquet,2009,0,2
Moineau soulcie,2013,0,2
Pic épeichette,2017,0,4
Pie-grièche à tête rousse,2013,0,2
Pipit farlouse,2017,0,4
Pouillot fitis,2007,0,1
Pouillot véloce,2015,0,14
Roitelet huppé,2018,0,3
Rollier d'Europe,2015,0,1
Tichodrome échelette,2012,0,1
Vanneau huppé,2017,0,3
