frname,lastobs,newcount,oldcount
Autour des palombes,2010,0,1
Bécassine des marais,2011,0,1
Bergeronnette des ruisseaux,2016,0,1
Cigogne blanche,2010,0,2
Cigogne noire,2012,0,1
Engoulevent d'Europe,2012,0,4
Épervier d'Europe,2017,0,13
Faucon émerillon,2017,0,4
Grive mauvis,2016,0,2
Grosbec casse-noyaux,2016,0,4
Héron cendré,2016,0,1
Loriot d'Europe,2012,0,2
Martin-pêcheur d'Europe,2015,0,2
Mésange noire,2013,0,9
Moineau friquet,2011,0,1
Perdrix rouge,2014,0,3
Pic épeichette,2018,0,1
Pie-grièche à tête rousse,2014,0,1
Pipit rousseline,2018,0,20
Pouillot fitis,2016,0,2
Sarcelle d'hiver,2011,0,1
Serin cini,2016,0,6
Tarier des prés,2016,0,4
Tarin des aulnes,2016,0,5
Vanneau huppé,2012,0,9
