frname,lastobs,newcount,oldcount
Autour des palombes,2013,0,4
Bécasse des bois,2010,0,2
Bihoreau gris,2012,0,2
Bouvreuil pivoine,2013,0,3
Bruant des roseaux,2015,0,2
Bruant jaune,2018,0,2
Busard Saint-Martin,2011,0,2
Chevalier guignette,2012,0,3
Choucas des tours,2015,0,1
Cigogne noire,2012,0,1
Circaète Jean-le-Blanc,2013,0,2
Faucon pèlerin,2015,0,1
Fauvette grisette,2009,0,2
Gallinule poule-d'eau,2018,0,13
Gobemouche gris,2017,0,2
Gobemouche noir,2010,0,1
Grèbe castagneux,2009,0,2
Guêpier d'Europe,2016,0,1
Linotte mélodieuse,2009,0,2
Moineau friquet,2012,0,4
Pic mar,2009,0,1
Pie-grièche écorcheur,2009,0,2
Rougequeue à front blanc,2015,0,1
Vanneau huppé,2012,0,7
Vautour fauve,2015,0,1
