frname,lastobs,newcount,oldcount
Bécassine des marais,2016,0,5
Bouvreuil pivoine,2015,0,2
Bruant des roseaux,2012,0,2
Busard cendré,2018,0,5
Busard des roseaux,2013,0,1
Busard Saint-Martin,2016,0,5
Cincle plongeur,2016,0,3
Faucon émerillon,2016,0,3
Faucon hobereau,2015,0,4
Fauvette babillarde,2012,0,3
Fauvette des jardins,2012,0,3
Grive mauvis,2009,0,1
Grive musicienne,2017,0,31
Grosbec casse-noyaux,2018,0,10
Hibou moyen-duc,2017,0,6
Mésange noire,2019,0,1
Moineau friquet,2012,0,2
Pic mar,2012,0,4
Pic noir,2010,0,2
Pie-grièche grise,2017,0,14
Pipit des arbres,2012,0,14
Roitelet huppé,2012,0,2
Rougequeue à front blanc,2010,0,4
Rousserolle effarvatte,2012,0,3
Sarcelle d'été,2013,0,1
Sarcelle d'hiver,2016,0,4
Tarin des aulnes,2012,0,3
Torcol fourmilier,2016,0,5
