frname,lastobs,newcount,oldcount
Aigrette garzette,2015,0,6
Bécasseau de Temminck,2011,0,1
Bécasseau variable,2017,0,1
Bouscarle de Cetti,2012,0,2
Bouvreuil pivoine,2017,0,3
Bruant jaune,2017,0,4
Bruant proyer,2013,0,4
Canard carolin,2010,0,1
Chocard à bec jaune,2011,0,3
Coucou geai,2018,0,2
Courlis cendré,2011,0,1
Courlis corlieu,2016,0,1
Crabier chevelu,2010,0,1
Élanion blanc,2012,0,2
Faucon émerillon,2015,0,10
Fauvette de Moltoni,2013,0,2
Fauvette des jardins,2011,0,2
Flamant rose,2009,0,1
Fou de Bassan,2013,0,2
Gallinule poule-d'eau,2012,0,3
Goéland brun,2014,0,1
Grande Aigrette,2013,0,9
Grèbe à cou noir,2015,0,1
Grive litorne,2017,0,6
Harle huppé,2013,0,2
Hibou des marais,2017,0,1
Inséparable de Fischer,2010,0,3
Labbe parasite,2007,0,1
Locustelle tachetée,2011,0,1
Merle à plastron,2017,0,3
Moineau cisalpin,2015,0,6
Mouette mélanocéphale,2015,0,6
Oie cendrée,2012,0,6
Petit Gravelot,2007,0,1
Pigeon colombin,2016,0,15
Pipit à gorge rousse,2013,0,1
Pipit spioncelle,2017,0,13
Rémiz penduline,2017,0,1
Traquet oreillard,2017,0,14
Vanneau huppé,2013,0,4
Venturon montagnard,2017,0,5
