frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,17,96
Aigrette garzette,2022,1,2
Alouette des champs,2022,6,36
Alouette lulu,2022,14,52
Autour des palombes,2022,4,9
Bécasse des bois,2022,4,6
Bécassine des marais,2022,13,11
Bécassine sourde,2022,1,1
Bec-croisé des sapins,2018,0,4
Bergeronnette des ruisseaux,2022,12,13
Bergeronnette grise,2022,22,48
Bergeronnette printanière,2020,3,6
Bondrée apivore,2022,64,19
Bouvreuil pivoine,2022,8,25
Bruant des roseaux,2021,6,9
Bruant jaune,2022,7,40
Bruant ortolan,2015,0,1
Bruant zizi,2022,22,52
Busard cendré,2021,1,2
Busard des roseaux,2022,11,6
Busard Saint-Martin,2021,7,21
Buse variable,2022,63,96
Caille des blés,2021,3,4
Canard colvert,2022,34,49
Canard siffleur,2016,0,1
Canard souchet,2022,1,2
Chardonneret élégant,2022,33,90
Chevalier aboyeur,2018,0,1
Chevalier culblanc,2020,2,6
Chevalier gambette,2014,0,1
Chevalier guignette,2022,4,8
Chevêche d'Athéna,2022,46,67
Choucas des tours,2022,10,37
Chouette hulotte,2022,32,31
Cigogne blanche,2022,5,1
Cigogne noire,2022,14,3
Circaète Jean-le-Blanc,2022,1,3
Cisticole des joncs,2022,6,0
Corbeau freux,2022,2,1
Corneille noire,2022,83,246
Coucou gris,2022,21,105
Crabier chevelu,2007,0,1
Cygne tuberculé,2016,0,1
Dendrocygne fauve,2014,0,1
Effraie des clochers,2022,19,29
Engoulevent d'Europe,2021,2,1
Épervier d'Europe,2022,10,13
Étourneau sansonnet,2022,54,185
Faisan de Colchide,2022,11,23
Faucon crécerelle,2022,21,29
Faucon émerillon,2007,0,1
Faucon hobereau,2022,6,11
Faucon pèlerin,2021,3,3
Fauvette à tête noire,2022,192,358
Fauvette des jardins,2015,0,13
Fauvette grisette,2022,5,33
Fauvette pitchou,2015,0,1
Foulque macroule,2021,2,3
Gallinule poule-d'eau,2022,1,14
Geai des chênes,2022,42,107
Gobemouche gris,2019,2,5
Gobemouche noir,2021,8,5
Gorgebleue à miroir,2014,0,1
Grand Corbeau,2021,6,10
Grand Cormoran,2022,30,20
Grande Aigrette,2022,29,40
Grèbe castagneux,2022,5,8
Grèbe huppé,2021,2,12
Grimpereau des jardins,2022,52,131
Grive draine,2022,20,38
Grive litorne,2018,0,4
Grive mauvis,2021,4,2
Grive musicienne,2022,40,120
Grosbec casse-noyaux,2022,18,39
Guêpier d'Europe,2021,9,0
Guifette moustac,2021,2,0
Harle bièvre,2010,0,2
Héron cendré,2022,38,52
Héron garde-boeufs,2022,3,2
Héron pourpré,2022,4,4
Hibou moyen-duc,2019,1,2
Hirondelle de fenêtre,2022,11,15
Hirondelle de rivage,2022,2,0
Hirondelle rustique,2022,30,78
Huppe fasciée,2022,12,61
Hypolaïs polyglotte,2022,26,71
Linotte mélodieuse,2021,6,22
Locustelle tachetée,2021,2,5
Loriot d'Europe,2022,33,88
Martinet noir,2022,17,43
Martin-pêcheur d'Europe,2022,13,14
Merle à plastron,2017,0,6
Merle noir,2022,95,321
Mésange à longue queue,2022,30,44
Mésange bleue,2022,80,304
Mésange charbonnière,2022,87,327
Mésange huppée,2022,2,3
Mésange noire,2022,2,7
Mésange nonnette,2022,15,36
Milan noir,2022,39,20
Milan royal,2022,23,31
Moineau domestique,2022,44,126
Oedicnème criard,2020,2,1
Oie cendrée,2016,0,1
Outarde canepetière,2022,1,0
Perdrix grise,2016,0,2
Perdrix rouge,2022,2,6
Petit-duc scops,2020,2,0
Petit Gravelot,2009,0,1
Pic épeiche,2022,64,101
Pic épeichette,2022,7,7
Pic mar,2022,18,12
Pic noir,2022,23,22
Pic vert,2022,41,100
Pie bavarde,2022,36,84
Pie-grièche à tête rousse,2012,0,4
Pie-grièche écorcheur,2022,30,36
Pie-grièche grise,2009,0,1
Pigeon biset domestique,2020,2,2
Pigeon colombin,2022,4,0
Pigeon ramier,2022,157,262
Pinson des arbres,2022,175,347
Pinson du Nord,2022,26,49
Pipit des arbres,2022,8,28
Pipit farlouse,2021,14,3
Pipit spioncelle,2022,2,3
Pouillot de Bonelli,2022,4,9
Pouillot fitis,2021,9,7
Pouillot siffleur,2022,1,4
Pouillot véloce,2022,86,223
Râle d'eau,2022,12,21
Roitelet à triple bandeau,2022,40,71
Roitelet huppé,2021,5,2
Rossignol philomèle,2022,52,185
Rougegorge familier,2022,146,152
Rougequeue à front blanc,2022,26,115
Rougequeue noir,2022,23,83
Sarcelle d'hiver,2022,2,11
Serin cini,2021,9,16
Sittelle torchepot,2022,60,133
Tarier des prés,2021,3,3
Tarier pâtre,2022,22,79
Tarin des aulnes,2021,18,30
Torcol fourmilier,2019,1,5
Tourterelle des bois,2022,13,66
Tourterelle turque,2022,24,87
Traquet motteux,2022,1,7
Troglodyte mignon,2022,91,218
Vanneau huppé,2022,3,11
Vautour fauve,2019,1,1
Verdier d'Europe,2022,18,87
