frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,10,46
Aigle botté,2016,0,4
Aigrette garzette,2021,2,0
Alouette calandrelle,2011,0,3
Alouette des champs,2022,3,45
Alouette lulu,2023,37,61
Autour des palombes,2021,2,5
Bécasse des bois,2023,6,5
Bécassine des marais,2021,2,11
Bec-croisé des sapins,2020,5,12
Bergeronnette des ruisseaux,2017,0,15
Bergeronnette flavéole (M.f.flavissima),2012,0,2
Bergeronnette grise,2023,25,81
Bergeronnette printanière,2021,2,5
Bondrée apivore,2022,14,33
Bouscarle de Cetti,2023,2,2
Bouvreuil pivoine,2023,37,41
Bruant des roseaux,2019,1,19
Bruant jaune,2023,26,74
Bruant proyer,2009,0,1
Bruant zizi,2022,10,29
Busard cendré,2018,0,8
Busard des roseaux,2018,0,2
Busard Saint-Martin,2018,0,21
Buse variable,2023,51,131
Canard carolin,2017,0,9
Canard chipeau,2012,0,2
Canard colvert,2023,17,51
Canard mandarin,2019,1,0
Canard pilet,2015,0,9
Canard souchet,2015,0,2
Chardonneret élégant,2023,42,65
Chevalier aboyeur,2012,0,1
Chevalier culblanc,2022,3,6
Chevalier guignette,2022,4,1
Chevêche d'Athéna,2022,13,21
Choucas des tours,2020,4,3
Chouette hulotte,2023,50,16
Cigogne blanche,2022,1,2
Cigogne noire,2021,1,0
Circaète Jean-le-Blanc,2023,35,33
Cisticole des joncs,2022,10,8
Cochevis huppé,2011,0,2
Corbeau freux,2019,1,1
Corneille noire,2023,84,160
Coucou gris,2023,154,149
Courlis cendré,2012,0,3
Cygne tuberculé,2015,0,1
Effraie des clochers,2022,10,6
Élanion blanc,2022,5,0
Engoulevent d'Europe,2023,57,62
Épervier d'Europe,2023,7,28
Étourneau sansonnet,2023,56,69
Faisan de Colchide,2022,9,18
Faucon crécerelle,2022,21,84
Faucon émerillon,2013,0,4
Faucon hobereau,2022,7,11
Faucon pèlerin,2021,1,1
Fauvette à tête noire,2023,211,170
Fauvette des jardins,2010,0,1
Fauvette grisette,2023,15,46
Fauvette pitchou,2023,112,212
Foulque macroule,2015,0,1
Gallinule poule-d'eau,2020,2,6
Geai des chênes,2022,53,93
Gobemouche gris,2022,6,17
Gobemouche noir,2022,7,18
Goéland argenté,2015,0,7
Goéland brun,2022,1,7
Goéland leucophée,2021,1,10
Grand Cormoran,2019,1,7
Grande Aigrette,2018,0,2
Grèbe castagneux,2023,8,3
Grimpereau des jardins,2022,79,92
Grive draine,2022,19,55
Grive litorne,2020,2,9
Grive mauvis,2022,4,18
Grive musicienne,2023,103,80
Grosbec casse-noyaux,2022,6,14
Guêpier d'Europe,2017,0,2
Héron cendré,2021,7,19
Héron garde-boeufs,2022,6,3
Héron pourpré,2016,0,2
Hibou moyen-duc,2021,1,1
Hirondelle de fenêtre,2022,7,34
Hirondelle de rivage,2019,1,0
Hirondelle rustique,2023,39,82
Huppe fasciée,2023,49,60
Hypolaïs polyglotte,2023,65,73
Linotte mélodieuse,2023,18,76
Locustelle tachetée,2017,0,3
Loriot d'Europe,2023,31,43
Martinet noir,2023,7,20
Martin-pêcheur d'Europe,2022,25,18
Merle à plastron,2011,0,2
Merle noir,2023,120,151
Mésange à longue queue,2023,92,101
Mésange bleue,2023,69,134
Mésange charbonnière,2023,148,145
Mésange huppée,2022,55,99
Mésange noire,2013,0,2
Mésange nonnette,2023,9,3
Milan noir,2023,24,37
Milan royal,2014,0,3
Moineau domestique,2023,47,40
Moineau friquet,2012,0,2
Moineau soulcie,2021,1,0
Mouette mélanocéphale,2015,0,1
Mouette rieuse,2017,0,4
Oedicnème criard,2022,2,1
Oie cendrée,2019,0,4
Oie rieuse,2013,0,2
Petit-duc scops,2017,0,4
Petit Gravelot,2012,0,2
Pic épeiche,2023,67,103
Pic épeichette,2022,6,21
Pic noir,2023,76,46
Pic vert,2023,74,108
Pie bavarde,2023,25,69
Pie-grièche écorcheur,2022,8,35
Pigeon biset domestique,2023,5,8
Pigeon colombin,2020,1,3
Pigeon ramier,2023,138,168
Pinson des arbres,2023,215,324
Pinson du Nord,2022,6,5
Pipit des arbres,2023,76,175
Pipit farlouse,2022,17,52
Pipit rousseline,2022,1,10
Pipit spioncelle,2012,0,4
Pluvier doré,2013,0,4
Pouillot à grands sourcils,2013,0,1
Pouillot de Bonelli,2023,29,16
Pouillot fitis,2022,4,9
Pouillot siffleur,2020,2,2
Pouillot véloce,2023,417,303
Roitelet à triple bandeau,2023,35,57
Roitelet huppé,2019,1,21
Rossignol philomèle,2023,74,104
Rougegorge familier,2023,259,202
Rougequeue à front blanc,2023,29,59
Rougequeue noir,2023,18,64
Sarcelle d'été,2015,0,1
Sarcelle d'hiver,2015,0,3
Serin cini,2023,16,24
Sittelle torchepot,2023,21,65
Tarier des prés,2021,2,4
Tarier pâtre,2023,47,171
Tarin des aulnes,2022,7,24
Torcol fourmilier,2022,11,13
Tourterelle des bois,2023,79,79
Tourterelle turque,2023,41,46
Traquet motteux,2022,2,10
Troglodyte mignon,2023,90,143
Vanneau huppé,2021,2,29
Verdier d'Europe,2023,15,51
