frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,599,62
Aigrette garzette,2021,2,0
Alouette des champs,2023,7,1
Alouette lulu,2024,43,2
Autour des palombes,2023,1,1
Bécasse des bois,2009,0,2
Bécassine des marais,2009,0,1
Bec-croisé des sapins,2023,2,2
Bergeronnette des ruisseaux,2024,14,6
Bergeronnette grise,2024,146,6
Bergeronnette printanière,2022,2,0
Bernache du Canada,2021,1,0
Bondrée apivore,2022,2,2
Bouvreuil pivoine,2023,55,7
Bruant des roseaux,2009,0,1
Bruant jaune,2023,33,2
Bruant proyer,2022,4,0
Bruant zizi,2024,64,2
Busard Saint-Martin,2022,17,1
Buse variable,2024,676,12
Canard colvert,2024,347,3
Cassenoix moucheté,2009,0,1
Chardonneret élégant,2024,1181,88
Chevêche d'Athéna,2023,2,2
Chevêchette d'Europe,2017,0,1
Choucas des tours,2024,219,6
Chouette hulotte,2024,212,12
Cigogne blanche,2020,1,0
Cigogne noire,2023,12,0
Cincle plongeur (C.c.cinclus),2021,1,2
Circaète Jean-le-Blanc,2023,1,0
Corbeau freux,2023,3,1
Corneille noire,2024,1537,24
Coucou gris,2023,221,2
Effraie des clochers,2019,1,4
Épervier d'Europe,2024,79,2
Étourneau sansonnet,2024,396,7
Faisan de Colchide,2024,8,1
Faucon crécerelle,2024,204,3
Faucon hobereau,2023,7,0
Fauvette à tête noire,2023,302,10
Fauvette babillarde,2022,3,0
Fauvette des jardins,2023,26,1
Fauvette grisette,2023,26,1
Foulque macroule,2009,0,1
Gallinule poule-d'eau,2022,12,1
Geai des chênes,2024,976,22
Gobemouche gris,2023,8,0
Grand Corbeau,2023,5,0
Grand Cormoran,2024,4,0
Grande Aigrette,2024,22,4
Grèbe castagneux,2009,0,1
Grimpereau des jardins,2024,91,10
Grive draine,2024,195,17
Grive litorne,2024,8,1
Grive mauvis,2022,3,1
Grive musicienne,2024,266,9
Grosbec casse-noyaux,2024,940,51
Guêpier d'Europe,2021,1,0
Héron cendré,2024,241,4
Hibou moyen-duc,2017,0,3
Hirondelle de fenêtre,2023,161,3
Hirondelle rustique,2024,820,27
Huppe fasciée,2023,33,0
Hypolaïs polyglotte,2022,5,0
Linotte mélodieuse,2023,9,5
Loriot d'Europe,2023,2,0
Martinet noir,2023,5,0
Martin-pêcheur d'Europe,2023,5,1
Merle à plastron,2020,1,0
Merle noir,2024,1952,87
Mésange à longue queue,2024,69,5
Mésange bleue,2024,1736,99
Mésange boréale,2023,72,2
Mésange charbonnière,2024,1871,109
Mésange huppée,2023,48,12
Mésange noire,2024,128,14
Mésange nonnette,2024,1395,91
Milan noir,2024,39,0
Milan royal,2023,15,1
Moineau domestique,2024,1855,106
Oie cendrée,2021,1,0
Perruche à collier,2023,1,0
Pic cendré,2023,2,0
Pic épeiche,2024,501,21
Pic épeichette,2023,30,1
Pic mar,2024,88,1
Pic noir,2024,17,3
Pic vert,2024,864,13
Pie bavarde,2024,1903,89
Pie-grièche à tête rousse,2021,3,0
Pie-grièche écorcheur,2023,78,2
Pie-grièche grise,2012,0,2
Pigeon biset domestique,2024,261,0
Pigeon colombin,2021,1,0
Pigeon ramier,2024,1356,19
Pinson des arbres,2024,1902,106
Pinson du Nord,2024,415,33
Pipit des arbres,2023,17,2
Pipit farlouse,2022,3,3
Pouillot fitis,2021,3,1
Pouillot siffleur,2023,14,1
Pouillot véloce,2023,198,8
Roitelet à triple bandeau,2024,27,3
Roitelet huppé,2024,21,6
Rossignol philomèle,2023,15,0
Rougegorge familier,2024,1578,89
Rougequeue à front blanc,2023,64,1
Rougequeue noir,2023,641,16
Serin cini,2023,12,0
Sittelle torchepot,2024,1300,84
Sizerin cabaret,2020,2,4
Sizerin flammé,2024,4,17
Tarier des prés,2020,1,0
Tarier pâtre,2023,42,0
Tarin des aulnes,2024,418,30
Torcol fourmilier,2023,91,0
Tourterelle des bois,2023,10,1
Tourterelle turque,2024,73,2
Troglodyte mignon,2024,355,17
Vanneau huppé,2021,2,0
Verdier d'Europe,2024,1533,71
