frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,51,94
Aigrette garzette,2023,5,2
Alouette des champs,2023,73,13
Avocette élégante,2016,0,1
Bécasse des bois,2016,0,2
Bécassine des marais,2016,0,2
Bergeronnette des ruisseaux,2023,3,1
Bergeronnette flavéole (M.f.flavissima),2022,1,0
Bergeronnette grise,2023,13,25
Bergeronnette printanière,2023,32,6
Bernache du Canada,2022,1,0
Bihoreau gris,2020,1,0
Blongios nain,2022,1,0
Bouscarle de Cetti,2023,5,4
Bouvreuil pivoine,2021,2,0
Bruant des roseaux,2023,17,4
Bruant jaune,2023,26,8
Bruant proyer,2023,61,17
Busard cendré,2021,1,2
Busard des roseaux,2023,1,1
Busard Saint-Martin,2014,0,3
Buse variable,2023,6,9
Caille des blés,2022,5,2
Canard colvert,2023,39,18
Canard pilet,2023,1,2
Chardonneret élégant,2023,33,39
Chevalier aboyeur,2015,0,2
Chevalier culblanc,2023,4,2
Chevalier gambette,2016,0,1
Chevalier guignette,2023,3,3
Chevêche d'Athéna,2022,2,1
Choucas des tours,2023,24,7
Chouette hulotte,2022,5,1
Cigogne blanche,2022,4,4
Corbeau freux,2023,26,16
Corneille noire,2023,18,12
Coucou gris,2023,14,5
Cygne tuberculé,2023,4,8
Échasse blanche,2016,0,2
Effraie des clochers,2023,7,2
Épervier d'Europe,2022,6,3
Étourneau sansonnet,2023,78,49
Faisan de Colchide,2023,13,1
Faisan vénéré,2023,2,0
Faucon crécerelle,2023,82,46
Faucon hobereau,2023,4,1
Faucon pèlerin,2023,12,20
Fauvette à tête noire,2023,41,16
Fauvette babillarde,2023,1,1
Fauvette des jardins,2023,4,5
Fauvette grisette,2023,28,12
Foulque macroule,2023,43,19
Fuligule milouin,2020,1,7
Fuligule morillon,2019,0,4
Gallinule poule-d'eau,2023,50,15
Geai des chênes,2023,38,2
Gobemouche gris,2020,3,2
Goéland argenté,2023,4,3
Goéland brun,2021,5,4
Goéland cendré,2023,13,17
Gorgebleue à miroir,2023,7,5
Grand Cormoran,2023,23,11
Grande Aigrette,2023,4,2
Grèbe à cou noir,2016,0,2
Grèbe castagneux,2023,17,20
Grèbe huppé,2023,26,11
Grimpereau des jardins,2023,8,13
Grive draine,2021,5,1
Grive litorne,2023,3,2
Grive mauvis,2021,3,0
Grive musicienne,2023,36,40
Héron cendré,2023,27,13
Héron garde-boeufs,2023,6,0
Hibou moyen-duc,2022,6,3
Hirondelle de fenêtre,2023,9,2
Hirondelle rustique,2023,21,26
Huppe fasciée,2022,1,0
Hypolaïs ictérine,2022,2,5
Hypolaïs polyglotte,2021,2,4
Linotte mélodieuse,2020,2,8
Locustelle tachetée,2023,2,2
Loriot d'Europe,2023,7,1
Martinet noir,2023,12,0
Martin-pêcheur d'Europe,2023,27,7
Merle à plastron,2023,1,3
Merle noir,2023,157,143
Mésange à longue queue,2023,13,5
Mésange bleue,2023,62,116
Mésange charbonnière,2023,119,136
Mésange huppée,2020,1,0
Milan royal,2012,0,1
Moineau domestique,2023,134,59
Moineau friquet,2020,1,1
Mouette rieuse,2023,24,14
Nette rousse,2016,0,1
Oie cendrée,2021,1,0
Oie rieuse,2022,1,0
Perdrix grise,2023,84,15
Perdrix rouge,2022,6,5
Petit Gravelot,2016,0,4
Phragmite des joncs,2023,3,2
Pic épeiche,2023,20,36
Pic épeichette,2021,1,0
Pic vert,2023,44,14
Pie bavarde,2023,35,16
Pigeon biset domestique,2023,12,0
Pigeon biset (origine naturelle),2017,0,1
Pigeon colombin,2023,4,0
Pigeon ramier,2023,117,31
Pinson des arbres,2023,90,138
Pinson du Nord,2023,4,4
Pipit des arbres,2022,1,0
Pipit farlouse,2023,4,1
Pipit spioncelle,2017,0,1
Pluvier doré,2022,2,1
Pouillot fitis,2023,2,2
Pouillot véloce,2023,28,14
Râle d'eau,2022,1,3
Râle des genêts,2009,0,3
Roitelet à triple bandeau,2023,1,0
Roitelet huppé,2022,2,2
Rossignol philomèle,2023,6,7
Rougegorge familier,2023,65,97
Rougequeue à front blanc,2021,2,1
Rougequeue noir,2021,31,46
Rousserolle effarvatte,2023,3,2
Rousserolle verderolle,2023,3,0
Sarcelle d'hiver,2022,6,4
Serin cini,2018,0,3
Sittelle torchepot,2022,6,0
Sizerin flammé,2013,0,1
Sterne pierregarin,2020,1,0
Tadorne de Belon,2023,5,4
Tarier des prés,2022,2,0
Tarier pâtre,2023,20,4
Tourterelle des bois,2023,6,2
Tourterelle turque,2023,129,25
Traquet motteux,2023,9,1
Troglodyte mignon,2023,72,26
Vanneau huppé,2023,19,15
Verdier d'Europe,2021,18,28
