frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,9,3
Aigrette garzette,2021,2,0
Alouette des champs,2022,1,2
Alouette lulu,2009,0,1
Autour des palombes,2009,0,1
Bécasse des bois,2009,0,1
Bécassine des marais,2009,0,1
Bergeronnette des ruisseaux,2022,5,2
Bergeronnette grise,2022,14,4
Bergeronnette printanière,2009,0,1
Bouvreuil pivoine,2022,2,4
Bruant des roseaux,2009,0,1
Bruant jaune,2009,0,1
Bruant proyer,2021,1,0
Bruant zizi,2020,1,2
Busard Saint-Martin,2009,0,1
Buse variable,2023,24,6
Canard colvert,2023,17,5
Chardonneret élégant,2023,23,8
Chevalier culblanc,2022,2,1
Chevalier guignette,2020,1,0
Chevêche d'Athéna,2009,0,2
Choucas des tours,2023,34,4
Chouette hulotte,2021,2,2
Cigogne blanche,2022,4,0
Cigogne noire,2021,3,1
Cincle plongeur,2009,0,2
Corbeau freux,2022,13,5
Corneille noire,2023,51,8
Coucou gris,2022,1,1
Cygne tuberculé,2022,5,1
Effraie des clochers,2009,0,1
Élanion blanc,2021,2,1
Épervier d'Europe,2021,2,2
Étourneau sansonnet,2022,29,7
Faisan de Colchide,2020,1,1
Faucon crécerelle,2023,26,5
Faucon émerillon,2009,0,1
Faucon hobereau,2021,1,0
Fauvette à tête noire,2022,30,24
Fauvette babillarde,2022,1,0
Fauvette des jardins,2022,3,2
Fauvette grisette,2009,0,1
Foulque macroule,2022,6,1
Fuligule milouin,2009,0,1
Fuligule morillon,2009,0,1
Gallinule poule-d'eau,2021,1,1
Garrot à oeil d'or,2009,0,1
Geai des chênes,2022,25,10
Gobemouche noir,2020,1,0
Goéland cendré,2021,1,0
Goéland leucophée,2009,0,1
Grand Corbeau,2022,2,0
Grand Cormoran,2022,12,1
Grand-duc d'Europe,2023,10,0
Grande Aigrette,2023,24,1
Grèbe castagneux,2022,1,1
Grèbe huppé,2022,3,2
Grimpereau des jardins,2022,10,3
Grive draine,2022,6,2
Grive litorne,2021,2,3
Grive mauvis,2019,1,1
Grive musicienne,2022,7,4
Grosbec casse-noyaux,2022,7,2
Guêpier d'Europe,2022,36,2
Héron cendré,2022,29,6
Héron garde-boeufs,2022,7,0
Hibou moyen-duc,2022,3,0
Hirondelle de fenêtre,2022,17,2
Hirondelle de rivage,2022,6,2
Hirondelle rustique,2022,15,6
Huppe fasciée,2022,10,1
Hypolaïs polyglotte,2022,1,2
Linotte mélodieuse,2009,0,1
Locustelle tachetée,2009,0,1
Loriot d'Europe,2022,14,2
Martinet noir,2022,11,3
Martin-pêcheur d'Europe,2022,9,4
Merle noir,2023,57,34
Mésange à longue queue,2023,8,5
Mésange bleue,2023,38,20
Mésange charbonnière,2023,54,25
Mésange huppée,2020,1,0
Mésange noire,2017,0,6
Mésange nonnette,2022,4,8
Milan noir,2022,15,2
Milan royal,2023,32,7
Moineau domestique,2023,39,25
Mouette rieuse,2022,9,1
Oedicnème criard,2009,0,1
Oie des moissons,2009,0,1
Perdrix rouge,2009,0,1
Pic épeiche,2022,13,5
Pic épeichette,2022,2,1
Pic mar,2020,1,0
Pic noir,2020,1,1
Pic vert,2022,17,1
Pie bavarde,2023,42,17
Pie-grièche à tête rousse,2020,3,0
Pie-grièche écorcheur,2021,4,1
Pie-grièche grise,2022,1,0
Pigeon biset domestique,2023,29,3
Pigeon colombin,2009,0,1
Pigeon ramier,2023,46,10
Pinson des arbres,2023,51,23
Pinson du Nord,2022,5,1
Pipit des arbres,2020,1,0
Pipit farlouse,2022,1,1
Pouillot fitis,2009,0,1
Pouillot véloce,2022,10,10
Râle d'eau,2022,3,0
Roitelet à triple bandeau,2019,1,1
Roitelet huppé,2020,1,1
Rossignol philomèle,2022,20,3
Rougegorge familier,2023,42,13
Rougequeue à front blanc,2021,2,4
Rougequeue noir,2022,20,16
Sarcelle d'hiver,2023,3,1
Serin cini,2022,4,2
Sittelle torchepot,2022,9,7
Tarier pâtre,2022,6,1
Tarin des aulnes,2022,7,1
Tourterelle des bois,2022,3,1
Tourterelle turque,2022,28,7
Troglodyte mignon,2022,10,7
Vanneau huppé,2022,1,2
Verdier d'Europe,2023,19,3
