frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,242,20
Aigrette garzette,2024,240,39
Alouette des champs,2024,88,8
Alouette lulu,2024,88,11
Autour des palombes,2023,6,0
Barge à queue noire,2020,1,0
Bécasseau minute,2023,1,0
Bécasseau sanderling,2019,1,0
Bécasseau variable,2023,3,1
Bécasse des bois,2022,5,6
Bécassine des marais,2023,19,4
Bec-croisé des sapins,2023,5,2
Bergeronnette des ruisseaux,2023,77,6
Bergeronnette grise,2024,318,33
Bergeronnette printanière,2023,4,0
Bernache du Canada,2024,129,16
Bihoreau gris,2023,126,38
Bondrée apivore,2023,26,5
Bouscarle de Cetti,2023,9,0
Bouvreuil pivoine,2024,150,22
Bruant des roseaux,2023,4,0
Bruant jaune,2023,44,13
Bruant zizi,2024,12,3
Busard cendré,2020,1,0
Busard des roseaux,2024,20,4
Busard Saint-Martin,2024,23,4
Buse variable,2024,286,29
Butor étoilé,2020,1,0
Canard chipeau,2024,149,17
Canard colvert,2024,797,110
Canard mandarin,2016,0,1
Canard pilet,2023,2,0
Canard siffleur,2020,4,1
Canard souchet,2024,131,20
Chardonneret élégant,2024,263,35
Chevalier aboyeur,2023,14,0
Chevalier arlequin,2022,2,0
Chevalier culblanc,2023,79,12
Chevalier gambette,2023,4,0
Chevalier guignette,2023,59,10
Chevalier sylvain,2023,14,0
Choucas des tours,2024,274,21
Chouette hulotte,2024,15,9
Cigogne blanche,2023,7,0
Cigogne noire,2023,12,1
Circaète Jean-le-Blanc,2023,15,5
Cisticole des joncs,2007,0,1
Combattant varié,2022,3,0
Corbeau freux,2024,163,7
Corneille noire,2024,955,62
Coucou gris,2024,152,20
Courlis cendré,2018,0,1
Cygne tuberculé,2024,273,47
Effraie des clochers,2023,4,5
Élanion blanc,2009,0,1
Engoulevent d'Europe,2023,8,3
Épervier d'Europe,2024,37,8
Étourneau sansonnet,2024,575,48
Faisan de Colchide,2024,90,8
Faisan vénéré,2024,12,0
Faucon crécerelle,2024,81,11
Faucon hobereau,2023,9,4
Fauvette à tête noire,2024,736,52
Fauvette des jardins,2023,191,11
Fauvette grisette,2023,170,18
Foulque macroule,2024,392,67
Fuligule milouin,2024,241,56
Fuligule morillon,2024,233,44
Fuligule nyroca,2020,1,1
Gallinule poule-d'eau,2024,125,31
Geai des chênes,2024,429,28
Gobemouche gris,2023,4,2
Gobemouche noir,2023,15,0
Goéland brun,2019,1,0
Goéland leucophée,2024,8,4
Grand Cormoran,2024,364,46
Grande Aigrette,2024,488,66
Grèbe à cou noir,2024,46,14
Grèbe castagneux,2024,117,30
Grèbe huppé,2024,375,73
Grimpereau des jardins,2024,262,29
Grive draine,2024,175,7
Grive litorne,2023,6,0
Grive mauvis,2023,20,1
Grive musicienne,2024,357,18
Grosbec casse-noyaux,2024,86,17
Guifette moustac,2023,64,31
Guifette noire,2019,1,0
Héron cendré,2024,558,92
Héron garde-boeufs,2024,74,16
Héron pourpré,2023,25,9
Hibou moyen-duc,2023,4,3
Hirondelle de fenêtre,2023,67,16
Hirondelle de rivage,2023,12,0
Hirondelle rustique,2024,354,23
Huppe fasciée,2023,13,1
Hypolaïs polyglotte,2023,107,13
Linotte mélodieuse,2023,21,6
Locustelle tachetée,2021,1,2
Loriot d'Europe,2023,95,8
Martinet noir,2023,118,10
Martin-pêcheur d'Europe,2023,113,24
Merle à plastron,2020,1,0
Merle noir,2024,991,53
Mésange à longue queue,2023,79,10
Mésange bleue,2024,596,41
Mésange charbonnière,2024,855,56
Mésange huppée,2024,100,17
Mésange noire,2022,2,4
Mésange nonnette,2024,112,23
Milan noir,2023,22,4
Milan royal,2021,3,2
Moineau domestique,2024,558,44
Moineau friquet,2016,0,2
Mouette mélanocéphale,2021,1,0
Mouette rieuse,2024,259,70
Mouette tridactyle,2022,2,0
Nette rousse,2020,1,0
Paon bleu,2020,1,0
Perdrix grise,2009,0,1
Perdrix rouge,2020,2,1
Petit Gravelot,2024,21,3
Phragmite des joncs,2023,17,3
Pic cendré,2023,12,1
Pic épeiche,2024,518,51
Pic épeichette,2023,40,6
Pic mar,2024,161,3
Pic noir,2024,105,12
Pic vert,2024,443,36
Pie bavarde,2024,390,35
Pie-grièche écorcheur,2023,43,3
Pigeon biset domestique,2024,160,9
Pigeon biset (origine naturelle),2022,1,0
Pigeon colombin,2022,9,0
Pigeon ramier,2024,881,73
Pinson des arbres,2024,1127,86
Pinson du Nord,2023,60,14
Pipit des arbres,2023,22,8
Pipit farlouse,2023,3,1
Pipit spioncelle,2023,4,0
Pluvier doré,2018,0,2
Pouillot de Bonelli,2024,99,8
Pouillot fitis,2024,46,9
Pouillot siffleur,2021,6,2
Pouillot véloce,2024,758,44
Râle d'eau,2022,5,1
Roitelet à triple bandeau,2023,14,4
Roitelet huppé,2023,9,4
Rossignol philomèle,2024,342,26
Rougegorge familier,2024,893,63
Rougequeue à front blanc,2023,83,6
Rougequeue noir,2024,274,22
Rousserolle effarvatte,2023,22,13
Sarcelle d'été,2023,9,0
Sarcelle d'hiver,2024,138,11
Serin cini,2024,83,13
Sittelle torchepot,2024,654,45
Spatule blanche,2023,8,0
Sterne pierregarin,2023,3,3
Tadorne de Belon,2023,1,1
Tarier des prés,2019,4,1
Tarier pâtre,2024,114,12
Tarin des aulnes,2024,127,8
Torcol fourmilier,2023,18,6
Tourterelle des bois,2023,95,8
Tourterelle rieuse,2022,1,0
Tourterelle turque,2024,293,24
Traquet motteux,2023,3,3
Troglodyte mignon,2024,344,31
Vanneau huppé,2023,132,20
Verdier d'Europe,2024,353,32
