frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,31,93
Aigle botté,2022,22,11
Aigle royal,2011,0,2
Aigrette garzette,2023,20,51
Alouette des champs,2023,1127,1310
Alouette lulu,2023,205,266
Autour des palombes,2022,8,7
Avocette élégante,2019,1,5
Barge à queue noire,2023,1,4
Barge rousse,2008,0,2
Bécasseau cocorli,2022,11,0
Bécasseau de Temminck,2022,3,4
Bécasseau minute,2022,7,11
Bécasseau tacheté,2011,0,7
Bécasseau variable,2023,17,18
Bécasse des bois,2023,2,1
Bécassine des marais,2023,303,290
Bécassine sourde,2021,6,5
Bec-croisé des sapins,2023,4,17
Bergeronnette des ruisseaux,2022,48,68
Bergeronnette flavéole (M.f.flavissima),2023,11,5
Bergeronnette grise,2023,355,443
Bergeronnette printanière,2023,581,626
Bihoreau gris,2020,2,1
Blongios nain,2021,1,0
Bondrée apivore,2023,37,77
Bouvreuil pivoine,2023,13,65
Bruant des neiges,2010,0,3
Bruant des roseaux,2023,249,555
Bruant fou,2021,1,6
Bruant jaune,2023,563,707
Bruant ortolan,2022,1,1
Bruant proyer,2023,150,95
Bruant zizi,2023,24,48
Busard cendré,2023,54,169
Busard des roseaux,2023,185,347
Busard pâle,2021,3,0
Busard Saint-Martin,2023,222,364
Buse pattue,2013,0,5
Buse variable,2023,782,1329
Butor étoilé,2023,10,4
Caille des blés,2023,139,171
Canard chipeau,2023,39,114
Canard colvert,2023,827,1032
Canard pilet,2023,84,147
Canard siffleur,2023,36,65
Canard souchet,2023,232,527
Chardonneret élégant,2023,291,448
Chevalier aboyeur,2023,132,166
Chevalier arlequin,2023,16,23
Chevalier culblanc,2023,128,149
Chevalier gambette,2023,98,123
Chevalier guignette,2023,89,24
Chevalier stagnatile,2019,1,4
Chevalier sylvain,2023,240,219
Chevêche d'Athéna,2023,21,43
Choucas des tours,2023,74,135
Chouette hulotte,2023,5,11
Cigogne blanche,2023,46,41
Cigogne noire,2023,19,22
Cincle plongeur (C.c.cinclus),2023,12,10
Circaète Jean-le-Blanc,2023,146,103
Cisticole des joncs (C.j.cisticola),2023,32,20
Combattant varié,2023,96,123
Corbeau freux,2021,1,5
Corneille noire,2023,281,477
Coucou geai,2016,0,1
Coucou gris,2023,62,102
Courlis cendré,2023,172,144
Courlis corlieu,2023,4,2
Crabier chevelu,2014,0,1
Cygne chanteur,2015,0,26
Cygne noir,2016,0,2
Échasse blanche,2022,15,13
Élanion blanc,2021,21,1
Épervier d'Europe,2023,78,106
Étourneau sansonnet,2023,472,503
Faisan de Colchide,2022,5,35
Faucon crécerelle,2023,541,1000
Faucon émerillon,2023,16,29
Faucon hobereau,2023,59,119
Faucon kobez,2023,16,17
Faucon pèlerin (F.p.brookei),2023,20,51
Fauvette à tête noire,2023,221,265
Fauvette des Balkans (ssp. cantillans),2018,0,1
Fauvette des jardins,2023,137,191
Fauvette grisette,2023,274,370
Flamant rose,2021,20,0
Foulque macroule,2023,628,914
Fuligule milouin,2023,592,637
Fuligule morillon,2023,9,21
Fuligule nyroca,2023,2,0
Gallinule poule-d'eau,2023,375,627
Geai des chênes,2023,166,264
Gobemouche gris (M. s. striata),2022,10,21
Gobemouche noir,2023,59,66
Goéland brun,2023,4,5
Goéland leucophée,2023,97,109
Gorgebleue à miroir,2022,35,50
Grand Corbeau,2023,318,588
Grand Cormoran,2023,29,39
Grand-duc d'Europe,2023,55,3
Grande Aigrette,2023,250,136
Grand Gravelot,2023,38,10
Grèbe à cou noir,2019,2,0
Grèbe castagneux,2023,493,878
Grèbe huppé,2023,12,9
Grimpereau des bois,2023,8,20
Grimpereau des jardins,2023,74,167
Grive draine,2023,130,227
Grive litorne,2023,114,194
Grive mauvis,2023,11,29
Grive musicienne,2023,69,117
Grosbec casse-noyaux,2023,17,38
Guêpier d'Europe,2023,20,14
Guifette leucoptère,2022,5,0
Guifette moustac,2023,30,50
Guifette noire,2023,25,42
Héron cendré,2023,377,370
Héron garde-boeufs,2023,52,12
Héron pourpré,2023,83,35
Hibou des marais,2022,6,13
Hibou moyen-duc,2022,9,4
Hirondelle de fenêtre,2023,137,174
Hirondelle de rivage,2023,52,29
Hirondelle de rochers,2020,3,1
Hirondelle rustique,2023,423,526
Huppe fasciée,2023,224,319
Hypolaïs ictérine,2016,0,1
Hypolaïs polyglotte,2022,14,22
Linotte mélodieuse,2023,370,501
Locustelle luscinioïde,2007,0,1
Locustelle tachetée,2023,3,11
Loriot d'Europe,2022,2,0
Marouette ponctuée,2023,8,23
Martinet noir,2023,139,182
Martin-pêcheur d'Europe,2021,3,2
Merle à plastron,2020,1,4
Merle noir,2023,383,399
Mésange à longue queue (A.c.caudatus),2023,29,37
Mésange bleue,2023,237,210
Mésange charbonnière,2023,355,424
Mésange huppée,2023,41,116
Mésange noire,2023,59,212
Mésange nonnette,2023,42,74
Milan noir,2023,901,1321
Milan royal,2023,2172,4010
Moineau domestique,2023,366,427
Moineau friquet,2023,204,184
Moineau soulcie,2022,1,0
Mouette mélanocéphale,2023,3,7
Mouette pygmée,2023,6,23
Mouette rieuse,2023,160,566
Nette rousse,2023,5,24
Oedicnème criard,2015,0,1
Oie cendrée,2021,1,1
Ouette d'Égypte,2021,2,0
Perdrix grise,2020,3,21
Perdrix rouge,2020,2,7
Petit-duc scops,2022,1,0
Petit Gravelot,2023,103,24
Phragmite des joncs,2023,13,23
Pic épeiche,2023,66,119
Pic épeichette,2023,13,21
Pic mar,2021,7,1
Pic noir,2023,12,35
Pic vert,2023,126,233
Pie bavarde,2023,584,762
Pie-grièche à tête rousse,2022,2,27
Pie-grièche écorcheur,2023,624,541
Pie-grièche grise (L.e.excubitor),2023,620,791
Pigeon biset domestique,2023,19,8
Pigeon colombin,2023,50,87
Pigeon ramier,2023,125,126
Pinson des arbres,2023,600,782
Pinson du Nord,2023,51,48
Pipit à gorge rousse,2023,7,12
Pipit des arbres,2023,175,285
Pipit farlouse,2023,227,361
Pipit rousseline,2023,2,1
Pipit spioncelle,2023,52,55
Pluvier argenté,2020,1,2
Pluvier doré,2023,12,24
Pouillot de Bonelli,2023,17,24
Pouillot fitis,2023,48,48
Pouillot siffleur,2023,3,1
Pouillot véloce,2023,301,410
Râle d'eau,2023,385,552
Rémiz penduline,2023,14,14
Roitelet à triple bandeau,2023,14,30
Roitelet huppé,2022,9,52
Rollier d'Europe,2022,5,20
Rossignol philomèle,2023,195,172
Rougegorge familier,2023,172,224
Rougequeue à front blanc,2023,109,175
Rougequeue noir,2023,185,307
Rousserolle effarvatte,2023,45,67
Sarcelle d'été,2023,364,608
Sarcelle d'hiver,2023,462,721
Serin cini,2023,59,132
