frname,lastobs,newcount,oldcount
Accenteur alpin,2023,5,5
Accenteur mouchet,2022,2,1
Aigle royal,2023,13,4
Alouette lulu,2023,25,2
Autour des palombes,2023,3,1
Bec-croisé des sapins,2023,6,1
Bergeronnette des ruisseaux,2023,81,11
Bergeronnette grise,2023,13,2
Bergeronnette printanière,2021,3,1
Bondrée apivore,2023,1,0
Bouscarle de Cetti,2007,0,1
Bruant proyer,2023,15,0
Bruant zizi,2023,46,9
Busard des roseaux,2019,1,0
Buse variable,2023,26,6
Canard colvert,2022,2,0
Chardonneret élégant,2023,53,5
Chevalier culblanc,2023,3,0
Chevalier guignette,2023,1,0
Chocard à bec jaune,2021,2,3
Cincle plongeur (C.c.cinclus),2023,20,8
Corneille mantelée,2023,187,12
Coucou gris,2023,20,6
Effraie des clochers,2023,8,1
Engoulevent d'Europe,2023,11,2
Épervier d'Europe,2022,4,3
Étourneau sansonnet,2023,6,1
Étourneau unicolore,2023,46,0
Faisan de Colchide,2022,1,0
Faucon crécerelle,2023,26,1
Faucon pèlerin,2023,5,1
Fauvette à tête noire,2023,73,12
Fauvette de Moltoni,2023,25,1
Fauvette mélanocéphale,2023,19,4
Fauvette pitchou,2023,9,1
Fauvette sarde,2023,20,6
Geai des chênes,2023,72,16
Gobemouche à collier,2022,1,0
Gobemouche gris,2021,6,5
Gobemouche noir,2022,2,0
Gobemouche tyrrhénien,2023,3,1
Grand Corbeau,2023,41,9
Grand Cormoran,2020,1,0
Grimpereau des bois,2023,9,4
Grive draine,2023,12,0
Grive musicienne,2023,13,2
Grosbec casse-noyaux,2022,2,3
Guêpier d'Europe,2023,8,1
Héron cendré,2023,12,2
Hirondelle de fenêtre,2023,52,9
Hirondelle de rochers,2023,42,7
Hirondelle rustique,2023,8,1
Huppe fasciée,2023,20,3
Linotte mélodieuse,2022,5,0
Martinet à ventre blanc,2021,4,0
Martinet noir,2023,44,6
Martinet pâle,2023,12,1
Merle noir,2023,199,16
Mésange à longue queue,2023,32,11
Mésange bleue,2023,74,5
Mésange charbonnière,2023,108,15
Mésange noire,2023,60,4
Milan noir,2022,1,0
Milan royal,2023,205,26
Moineau cisalpin,2023,111,4
Moineau friquet,2023,2,0
Moineau soulcie,2023,2,0
Monticole bleu,2023,15,5
Perdrix rouge,2023,7,2
Petit-duc scops,2023,21,8
Pic épeiche,2023,61,12
Pic noir,2015,0,1
Pie-grièche à tête rousse,2023,11,1
Pie-grièche écorcheur,2023,11,0
Pigeon biset domestique,2023,97,2
Pigeon biset (origine naturelle),2023,4,1
Pigeon ramier,2023,19,4
Pinson des arbres,2023,104,14
Pipit des arbres,2021,1,0
Pipit farlouse,2022,2,0
Pipit rousseline,2019,3,1
Pouillot de Bonelli,2022,1,0
Pouillot véloce,2023,18,1
Roitelet à triple bandeau,2023,24,7
Roitelet huppé,2023,4,1
Rossignol philomèle,2023,10,0
Rougegorge familier,2023,113,11
Rougequeue noir,2023,54,7
Serin cini,2023,49,5
Sittelle corse,2023,28,9
Tarier des prés,2019,1,1
Tarier pâtre,2023,15,1
Tarin des aulnes,2023,15,1
Torcol fourmilier,2023,21,1
Tourterelle des bois,2023,7,0
Tourterelle turque,2023,60,7
Traquet motteux,2021,4,0
Troglodyte mignon,2023,10,6
Venturon corse,2023,24,4
Verdier d'Europe,2023,41,4
