frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,2,46
Aigrette garzette,2023,23,64
Alouette des champs,2021,1,8
Alouette lulu,2018,0,2
Autour des palombes,2009,0,1
Avocette élégante,2011,0,2
Barge à queue noire,2012,0,2
Bécasseau maubèche,2015,0,1
Bécasseau minute,2018,0,1
Bécasseau sanderling,2022,2,31
Bécasseau tacheté,2008,0,1
Bécasseau variable,2023,3,12
Bécasse des bois,2013,0,3
Bécassine des marais,2021,1,14
Bécassine sourde,2008,0,1
Bec-croisé des sapins,2019,1,2
Bergeronnette des ruisseaux,2015,0,8
Bergeronnette grise,2023,62,115
Bergeronnette printanière,2021,1,13
Bernache cravant,2020,3,6
Bernache du Canada,2013,0,1
Bernache nonnette,2013,0,5
Bihoreau gris,2021,1,58
Bondrée apivore,2013,0,15
Bouscarle de Cetti,2023,18,29
Bouvreuil pivoine,2019,2,71
Bruant des roseaux,2018,0,63
Bruant jaune,2020,1,1
Bruant zizi,2021,1,0
Busard cendré,2018,0,7
Busard des roseaux,2023,15,73
Busard Saint-Martin,2022,3,4
Buse variable,2023,5,37
Butor étoilé,2018,0,9
Canard chipeau,2013,0,3
Canard colvert,2023,6,100
Canard pilet,2009,0,2
Canard souchet,2020,1,10
Chardonneret élégant,2022,7,34
Chevalier aboyeur,2019,1,10
Chevalier arlequin,2010,0,2
Chevalier culblanc,2021,2,17
Chevalier gambette,2015,0,17
Chevalier guignette,2020,2,94
Chevêche d'Athéna,2009,0,1
Chouette hulotte,2020,1,22
Cigogne blanche,2010,0,1
Cigogne noire,2010,0,1
Circaète Jean-le-Blanc,2022,4,19
Cisticole des joncs,2021,2,27
Cochevis huppé,2011,0,4
Combattant varié,2008,0,1
Corneille noire,2022,21,123
Coucou gris,2021,1,69
Courlis cendré,2018,0,6
Courlis corlieu,2021,2,3
Cygne noir,2009,0,1
Cygne tuberculé,2021,5,37
Échasse blanche,2013,0,4
Effraie des clochers,2020,1,7
Engoulevent d'Europe,2018,0,9
Épervier d'Europe,2022,1,14
Étourneau sansonnet,2023,18,29
Faisan de Colchide,2022,4,5
Faucon crécerelle,2021,2,9
Faucon émerillon,2011,0,1
Faucon hobereau,2017,0,18
Faucon pèlerin,2017,0,3
Fauvette à tête noire,2022,20,124
Fauvette des jardins,2008,0,1
Fauvette grisette,2017,0,34
Fauvette pitchou,2019,1,18
Fou de Bassan,2022,27,22
Foulque macroule,2011,0,4
Fuligule milouin,2009,0,1
Fuligule morillon,2013,0,2
Fulmar boréal,2011,0,4
Gallinule poule-d'eau,2021,5,51
Geai des chênes,2023,17,117
Gobemouche gris,2021,2,26
Gobemouche noir,2022,6,19
Goéland argenté,2021,2,6
Goéland bourgmestre,2009,0,1
Goéland brun,2023,11,37
Goéland cendré,2020,1,0
Goéland leucophée,2023,11,37
Goéland marin,2022,5,12
Grand Cormoran,2023,67,254
Grande Aigrette,2023,13,58
Grand Gravelot,2022,5,11
Grand Labbe,2018,0,5
Gravelot à collier interrompu,2023,4,12
Grèbe à cou noir,2021,1,2
Grèbe castagneux,2011,0,2
Grèbe huppé,2020,1,51
Grimpereau des jardins,2023,31,90
Grive draine,2019,1,17
Grive mauvis,2020,1,3
Grive musicienne,2023,16,38
Grosbec casse-noyaux,2017,0,5
Guifette moustac,2013,0,1
Guifette noire,2016,0,15
Guillemot de Troïl,2021,20,9
Harle bièvre,2009,0,1
Héron cendré,2023,48,232
Héron garde-boeufs,2012,0,4
Héron pourpré,2022,3,19
Hibou moyen-duc,2021,1,0
Hirondelle de fenêtre,2022,10,23
Hirondelle de rivage,2021,2,19
Hirondelle rustique,2022,27,128
Huppe fasciée,2023,4,40
Hypolaïs polyglotte,2018,0,37
Ibis falcinelle,2022,1,0
Labbe parasite,2011,0,1
Linotte mélodieuse,2021,1,15
Locustelle luscinioïde,2019,2,18
Locustelle tachetée,2022,1,28
Loriot d'Europe,2019,1,8
Macareux moine,2014,0,5
Macreuse noire,2020,2,8
Martinet noir,2021,1,25
Martin-pêcheur d'Europe,2023,43,282
Merle noir,2023,55,134
Mésange à longue queue,2023,29,159
Mésange bleue,2023,53,156
Mésange charbonnière,2023,65,197
Mésange huppée,2023,8,59
Mésange noire,2018,0,8
Mésange nonnette,2019,1,1
Milan noir,2023,36,148
Milan royal,2022,1,4
Moineau domestique,2023,53,32
Moineau friquet,2020,1,2
Mouette mélanocéphale,2020,1,1
Mouette pygmée,2018,0,4
Mouette rieuse,2023,16,52
Mouette tridactyle,2023,1,3
Océanite culblanc,2016,0,2
Océanite tempête,2016,0,2
Oie cendrée,2018,0,11
Perdrix rouge,2019,1,2
Petit Gravelot,2010,0,3
Phalarope à bec large,2020,1,2
Phragmite aquatique,2010,0,1
Phragmite des joncs,2014,0,36
Pic épeiche,2023,15,89
Pic épeichette,2021,5,42
Pic noir,2022,2,1
Pic vert,2023,16,47
