frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,6,10
Aigle botté,2022,11,20
Aigrette garzette,2016,0,1
Alouette des champs,2023,4,10
Alouette lulu,2016,0,1
Bécasse des bois,2023,5,7
Bécassine des marais,2021,1,0
Bergeronnette des ruisseaux,2021,1,3
Bergeronnette grise,2023,12,31
Bihoreau gris,2023,2,4
Bondrée apivore,2020,3,5
Bouscarle de Cetti,2023,1,3
Bruant des roseaux,2020,1,4
Bruant ortolan,2011,0,1
Bruant zizi,2023,3,7
Busard Saint-Martin,2021,2,12
Buse variable,2023,18,45
Caille des blés,2023,1,5
Canard colvert,2023,4,8
Canard souchet,2016,0,1
Chardonneret élégant,2023,13,19
Chevalier guignette,2016,0,1
Chevêche d'Athéna,2013,0,1
Chouette hulotte,2023,6,13
Cigogne blanche,2022,4,5
Cigogne noire,2020,1,3
Circaète Jean-le-Blanc,2019,1,9
Cisticole des joncs,2016,0,6
Corneille noire,2023,23,39
Coucou gris,2021,3,10
Effraie des clochers,2022,3,11
Élanion blanc,2023,19,60
Engoulevent d'Europe,2022,3,4
Épervier d'Europe,2019,1,11
Étourneau sansonnet,2023,20,24
Faisan de Colchide,2023,5,12
Faucon crécerelle,2023,9,38
Faucon émerillon,2023,1,2
Faucon hobereau,2012,0,3
Faucon pèlerin,2015,0,2
Fauvette à tête noire,2023,8,16
Fauvette des jardins,2012,0,2
Fauvette grisette,2015,0,1
Fauvette pitchou,2023,1,0
Foulque macroule,2023,1,2
Gallinule poule-d'eau,2016,0,13
Geai des chênes,2023,10,20
Gobemouche gris,2021,2,2
Gobemouche noir,2016,0,3
Goéland brun,2013,0,1
Grand Cormoran,2023,3,5
Grande Aigrette,2018,0,5
Grèbe castagneux,2012,0,2
Grèbe huppé,2021,1,0
Grimpereau des jardins,2023,2,11
Grive draine,2023,3,2
Grive mauvis,2023,1,2
Grive musicienne,2023,3,12
Grosbec casse-noyaux,2017,0,2
Héron cendré,2023,3,14
Héron garde-boeufs,2023,17,16
Héron pourpré,2022,1,0
Hibou moyen-duc,2022,3,6
Hirondelle de fenêtre,2023,2,9
Hirondelle rustique,2021,15,21
Huppe fasciée,2021,5,8
Hypolaïs polyglotte,2012,0,5
Léiothrix jaune,2023,5,2
Linotte mélodieuse,2009,0,2
Loriot d'Europe,2023,7,22
Martinet noir,2023,8,8
Martin-pêcheur d'Europe,2023,3,6
Merle noir,2023,17,24
Mésange à longue queue,2023,5,20
Mésange bleue,2023,14,21
Mésange charbonnière,2023,13,17
Mésange huppée,2021,2,3
Mésange nonnette,2020,1,3
Milan noir,2023,10,9
Milan royal,2023,10,33
Moineau domestique,2023,14,21
Moineau friquet,2012,0,5
Oedicnème criard,2023,55,0
Perdrix grise,2021,1,0
Perdrix rouge,2020,3,2
Pic épeiche,2023,8,13
Pic noir,2023,7,15
Pic vert,2023,6,24
Pie bavarde,2023,8,24
Pie-grièche écorcheur,2009,0,2
Pigeon biset domestique,2023,9,7
Pigeon colombin,2022,1,1
Pigeon ramier,2023,17,47
Pinson des arbres,2023,19,39
Pipit farlouse,2023,4,9
Pipit spioncelle,2022,1,0
Pouillot de Bonelli,2018,0,1
Pouillot véloce,2023,5,12
Roitelet à triple bandeau,2023,5,2
Roitelet huppé,2021,2,2
Rossignol philomèle,2012,0,2
Rougegorge familier,2023,22,24
Rougequeue à front blanc,2011,0,1
Rougequeue noir,2023,4,15
Sarcelle d'hiver,2016,0,1
Serin cini,2023,2,1
Sittelle torchepot,2023,9,13
Spatule blanche,2023,1,0
Tarier pâtre,2023,4,10
Tarin des aulnes,2023,6,7
Tourterelle des bois,2022,3,9
Tourterelle turque,2023,25,46
Troglodyte mignon,2023,10,29
Vanneau huppé,2023,5,13
Vautour fauve,2020,1,1
Verdier d'Europe,2023,6,12
