frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,9,5
Alouette des champs,2019,0,3
Alouette lulu,2020,5,6
Autour des palombes,2013,0,1
Bergeronnette des ruisseaux,2021,7,11
Bergeronnette grise,2023,12,21
Bondrée apivore,2016,0,6
Bouscarle de Cetti,2021,1,0
Bruant proyer,2021,1,1
Bruant zizi,2023,15,8
Busard Saint-Martin,2013,0,1
Buse variable,2023,29,34
Canard colvert,2023,28,22
Chardonneret élégant,2023,18,28
Chevalier culblanc,2018,0,1
Chevalier guignette,2021,1,0
Chevêche d'Athéna,2016,0,2
Choucas des tours,2023,16,6
Chouette hulotte,2023,6,7
Cincle plongeur (C.c.cinclus),2021,1,1
Circaète Jean-le-Blanc,2013,0,4
Corneille noire,2023,59,55
Coucou gris,2023,19,13
Cygne tuberculé,2023,14,0
Effraie des clochers,2019,1,9
Élanion blanc,2023,2,0
Engoulevent d'Europe,2023,1,0
Épervier d'Europe,2022,5,11
Étourneau sansonnet,2023,21,24
Faisan de Colchide,2019,1,3
Faucon crécerelle,2022,17,12
Faucon hobereau,2020,1,9
Faucon pèlerin,2023,5,12
Fauvette à tête noire,2023,43,32
Fauvette des jardins,2020,1,0
Fauvette grisette,2021,1,4
Gallinule poule-d'eau,2022,4,3
Geai des chênes,2023,42,47
Gobemouche gris,2011,0,3
Gobemouche noir,2019,1,0
Grand Corbeau,2022,3,5
Grand Cormoran,2023,3,2
Grande Aigrette,2019,1,0
Grimpereau des jardins,2022,8,28
Grive draine,2023,5,11
Grive litorne,2013,0,1
Grive musicienne,2023,17,12
Grosbec casse-noyaux,2022,5,11
Héron cendré,2023,7,1
Héron garde-boeufs,2021,1,0
Hirondelle de fenêtre,2021,5,15
Hirondelle de rochers,2023,1,0
Hirondelle rustique,2023,14,26
Huppe fasciée,2022,8,16
Hypolaïs polyglotte,2023,1,6
Linotte mélodieuse,2011,0,2
Loriot d'Europe,2023,13,22
Martinet noir,2023,14,20
Martin-pêcheur d'Europe,2019,1,3
Merle noir,2023,58,57
Mésange à longue queue,2018,0,12
Mésange bleue,2023,32,52
Mésange charbonnière,2023,41,59
Mésange huppée,2017,0,2
Mésange noire,2022,1,3
Mésange nonnette,2021,6,13
Milan noir,2023,6,12
Milan royal,2022,11,10
Moineau domestique,2023,42,39
Moineau soulcie,2021,1,2
Petit-duc scops,2020,1,0
Pic épeiche,2023,28,30
Pic épeichette,2021,2,1
Pic mar,2022,6,6
Pic noir,2022,1,1
Pic vert,2023,24,38
Pie bavarde,2023,40,60
Pie-grièche écorcheur,2016,0,2
Pigeon biset domestique,2023,16,6
Pigeon ramier,2023,61,33
Pinson des arbres,2023,51,42
Pinson du Nord,2021,2,2
Pipit farlouse,2022,2,2
Pipit spioncelle,2022,1,0
Pouillot de Bonelli,2023,5,4
Pouillot véloce,2023,13,10
Roitelet à triple bandeau,2021,3,7
Roitelet huppé,2022,1,0
Rossignol philomèle,2023,14,21
Rougegorge familier,2023,55,75
Rougequeue à front blanc,2021,2,10
Rougequeue noir,2023,23,19
Rousserolle effarvatte,2010,0,1
Serin cini,2023,5,11
Sittelle torchepot,2023,35,50
Tarier pâtre,2023,10,3
Tarin des aulnes,2021,2,7
Tichodrome échelette,2022,1,0
Torcol fourmilier,2023,1,2
Tourterelle des bois,2023,3,0
Tourterelle turque,2023,52,44
Troglodyte mignon,2023,18,26
Verdier d'Europe,2022,9,21
