frname,lastobs,newcount,oldcount
Accenteur alpin,2009,0,1
Accenteur mouchet,2023,66,32
Aigle botté,2023,72,39
Aigle royal,2023,6,19
Aigrette garzette,2022,7,19
Alouette calandrelle,2013,0,5
Alouette des champs,2023,212,186
Alouette lulu,2023,34,20
Autour des palombes,2022,5,5
Bécasseau minute,2016,0,1
Bécasseau variable,2021,1,3
Bécasse des bois,2015,0,1
Bécassine des marais,2021,3,10
Bec-croisé des sapins,2023,48,45
Bergeronnette des ruisseaux,2022,27,16
Bergeronnette grise,2023,194,140
Bergeronnette printanière,2022,71,68
Bernache nonnette,2015,0,2
Bihoreau gris,2021,1,6
Bondrée apivore,2022,17,19
Bouvreuil pivoine,2022,44,29
Bruant des roseaux,2023,7,18
Bruant fou,2022,50,30
Bruant jaune,2023,56,61
Bruant ortolan,2018,0,9
Bruant proyer,2023,120,83
Bruant zizi,2022,13,14
Busard cendré,2023,6,13
Busard des roseaux,2022,21,20
Busard Saint-Martin,2021,5,22
Buse variable,2023,328,274
Butor étoilé,2022,1,0
Caille des blés,2023,53,39
Canard chipeau,2022,2,1
Canard colvert,2023,90,86
Canard des Bahamas,2017,0,3
Canard pilet,2021,3,3
Canard siffleur,2021,1,8
Canard souchet,2022,4,5
Chardonneret élégant,2023,144,106
Chevalier aboyeur,2022,2,4
Chevalier culblanc,2023,16,36
Chevalier gambette,2022,2,1
Chevalier guignette,2022,26,34
Chevalier sylvain,2023,6,13
Chevêche d'Athéna,2021,1,0
Chocard à bec jaune,2018,0,4
Choucas des tours,2023,58,90
Chouette de Tengmalm,2023,2,5
Chouette hulotte,2022,16,10
Cigogne blanche,2022,7,7
Cigogne noire,2022,1,5
Cincle plongeur,2022,8,8
Circaète Jean-le-Blanc,2023,42,39
Cisticole des joncs,2020,1,13
Cochevis huppé,2021,4,18
Combattant varié,2022,2,0
Corneille noire,2023,270,214
Coucou geai,2014,0,1
Coucou gris,2023,64,39
Crabier chevelu,2019,2,2
Crave à bec rouge,2023,16,23
Cygne noir,2016,0,7
Cygne tuberculé,2023,50,19
Échasse blanche,2017,0,6
Engoulevent d'Europe,2022,8,4
Épervier d'Europe,2023,28,40
Étourneau sansonnet,2023,165,137
Étourneau unicolore,2019,1,0
Faisan de Colchide,2022,27,10
Faucon crécerelle,2023,276,251
Faucon crécerellette,2015,0,2
Faucon d'Eléonore,2009,0,1
Faucon émerillon,2018,0,10
Faucon hobereau,2022,3,3
Faucon kobez,2021,1,6
Faucon pèlerin,2022,4,10
Fauvette à tête noire,2023,277,106
Fauvette des jardins,2022,53,54
Fauvette grisette,2022,116,78
Fauvette mélanocéphale,2022,4,2
Fauvette orphée,2022,3,2
Fauvette passerinette,2023,8,6
Fauvette pitchou,2022,26,8
Foulque macroule,2022,5,4
Fuligule milouin,2018,0,3
Fuligule morillon,2016,0,1
Gallinule poule-d'eau,2022,28,48
Geai des chênes,2023,67,54
Gobemouche gris,2022,20,16
Gobemouche noir,2023,27,17
Goéland brun,2021,1,0
Goéland leucophée,2021,3,11
Grand Corbeau,2023,89,67
Grand Cormoran,2022,49,37
Grand-duc d'Europe,2016,0,6
Grande Aigrette,2022,5,14
Grand Tétras,2021,1,2
Grèbe castagneux,2022,26,35
Grimpereau des bois,2022,4,8
Grimpereau des jardins,2023,127,64
Grive draine,2023,81,82
Grive litorne,2021,4,16
Grive mauvis,2017,0,7
Grive musicienne,2023,44,16
Grosbec casse-noyaux,2021,1,3
Guêpier d'Europe,2022,63,29
Guifette moustac,2012,0,1
Guifette noire,2012,0,1
Héron cendré,2023,97,93
Héron garde-boeufs,2022,6,6
Héron pourpré,2021,7,16
Hibou des marais,2021,1,1
Hibou moyen-duc,2022,1,3
Hirondelle de fenêtre,2022,43,31
Hirondelle de rivage,2022,3,14
Hirondelle de rochers,2021,16,26
Hirondelle rustique,2023,132,85
Huppe fasciée,2023,21,45
Hypolaïs polyglotte,2022,9,8
Linotte mélodieuse,2023,117,52
Locustelle tachetée,2019,1,8
Loriot d'Europe,2022,55,29
Martinet à ventre blanc,2022,6,6
Martinet noir,2022,72,44
Martin-pêcheur d'Europe,2022,1,9
Merle à plastron,2020,3,13
Merle noir,2023,438,244
Mésange à longue queue,2023,72,29
Mésange bleue,2023,246,105
Mésange charbonnière,2023,326,176
Mésange huppée,2023,75,47
Mésange noire,2023,142,94
Milan noir,2023,99,60
Milan royal,2023,311,308
Moineau domestique,2023,360,198
Moineau friquet,2023,114,124
Moineau soulcie,2022,23,25
Monticole de roche,2022,3,0
Mouette rieuse,2019,1,1
Oedicnème criard,2021,2,19
Oie à tête barrée,2017,0,10
Oie cendrée,2015,0,1
Ouette d'Egypte,2022,6,0
Perdrix grise,2019,1,1
Perdrix rouge,2022,5,5
Petit-duc scops,2022,10,12
Petit Gravelot,2017,0,11
Phragmite des joncs,2020,1,2
Pic de Sharpe,2023,122,85
Pic épeiche,2023,96,87
Pic épeichette,2023,38,18
Pic noir,2023,10,13
Pic vert,2022,1,6
Pie bavarde,2023,300,216
Pie-grièche à tête rousse,2018,0,13
Pie-grièche écorcheur,2022,58,54
Pie-grièche méridionale,2022,23,45
Pigeon biset domestique,2023,63,51
Pigeon colombin,2023,7,5
Pigeon ramier,2023,212,140
Pinson des arbres,2023,329,177
Pinson du Nord,2023,11,4
Pipit à gorge rousse,2016,0,2
Pipit des arbres,2022,36,25
Pipit farlouse,2022,31,6
Pipit rousseline,2016,0,11
Pipit spioncelle,2023,12,23
Pluvier guignard,2022,10,9
Pouillot de Bonelli,2023,106,69
Pouillot fitis,2023,28,16
Pouillot véloce,2023,146,59
Râle d'eau,2021,1,2
Rémiz penduline,2008,0,1
Roitelet à triple bandeau,2023,62,8
Roitelet huppé,2022,27,20
Rollier d'Europe,2014,0,1
Rossignol philomèle,2022,143,104
Rougegorge familier,2023,314,124
Rougequeue à front blanc,2023,11,11
Rougequeue noir,2023,215,106
Rousserolle effarvatte,2021,8,8
Sarcelle d'été,2018,0,7
Sarcelle d'hiver,2022,1,9
Serin cini,2023,162,125
Sittelle torchepot,2023,102,31
Sterne caugek,2013,0,2
Sterne naine,2012,0,1
Tadorne casarca,2017,0,12
Tadorne de Belon,2022,1,0
Tarier des prés,2022,12,9
Tarier pâtre,2023,147,89
Tarin des aulnes,2023,36,30
Torcol fourmilier,2022,10,7
Tourterelle des bois,2019,1,3
Tourterelle turque,2023,154,135
Traquet motteux,2022,74,60
Traquet oreillard,2012,0,2
Troglodyte mignon,2022,60,42
Vanneau huppé,2022,9,14
Vautour fauve,2023,83,64
Vautour moine,2012,0,1
Venturon montagnard,2022,30,34
Verdier d'Europe,2022,119,84
