frname,lastobs,newcount,oldcount
Accenteur mouchet,2015,0,8
Alouette des champs,2022,21,46
Bergeronnette grise,2022,7,32
Bergeronnette printanière,2022,10,31
Bondrée apivore,2015,0,1
Bruant des roseaux,2015,0,1
Bruant jaune,2015,0,12
Bruant proyer,2022,5,43
Busard cendré,2022,50,101
Busard des roseaux,2022,9,20
Busard Saint-Martin,2022,39,125
Buse pattue,2011,0,2
Buse variable,2023,93,111
Caille des blés,2020,4,15
Canard colvert,2012,0,2
Chardonneret élégant,2022,4,9
Choucas des tours,2023,4,6
Chouette hulotte,2022,1,2
Corbeau freux,2023,20,47
Corneille noire,2023,43,79
Coucou gris,2016,0,4
Courlis corlieu,2014,0,1
Effraie des clochers,2022,1,8
Élanion blanc,2021,1,0
Épervier d'Europe,2015,0,8
Étourneau sansonnet,2023,26,37
Faisan de Colchide,2018,0,10
Faisan vénéré,2014,0,2
Faucon crécerelle,2023,61,84
Faucon émerillon,2012,0,2
Faucon hobereau,2018,0,16
Faucon pèlerin,2015,0,2
Fauvette à tête noire,2022,11,20
Fauvette babillarde,2012,0,3
Fauvette des jardins,2012,0,2
Fauvette grisette,2021,2,10
Gallinule poule-d'eau,2012,0,2
Geai des chênes,2021,3,18
Gobemouche gris,2012,0,2
Goéland brun,2018,0,1
Grand Cormoran,2011,0,2
Grande Aigrette,2023,4,9
Grimpereau des jardins,2017,0,4
Grive draine,2009,0,2
Grive litorne,2016,0,6
Grive musicienne,2021,2,15
Héron cendré,2017,0,17
Hibou des marais,2012,0,6
Hibou moyen-duc,2020,1,8
Hirondelle de fenêtre,2022,6,7
Hirondelle rustique,2022,16,31
Huppe fasciée,2019,1,1
Hypolaïs ictérine,2014,0,1
Hypolaïs polyglotte,2021,1,8
Linotte mélodieuse,2022,10,33
Loriot d'Europe,2019,1,3
Martinet noir,2012,0,3
Merle à plastron,2013,0,1
Merle noir,2022,25,42
Mésange à longue queue,2012,0,6
Mésange bleue,2022,3,21
Mésange charbonnière,2022,12,30
Mésange noire,2010,0,1
Mésange nonnette,2017,0,1
Milan noir,2022,5,13
Milan royal,2022,5,7
Moineau domestique,2021,10,34
Mouette rieuse,2022,1,1
Oedicnème criard,2021,11,23
Perdrix grise,2022,3,57
Petit Gravelot,2011,0,2
Pic épeiche,2017,0,10
Pic épeichette,2012,0,3
Pic noir,2010,0,1
Pie bavarde,2023,22,22
Pie-grièche écorcheur,2020,1,1
Pigeon biset domestique,2023,11,13
Pigeon colombin,2012,0,2
Pigeon ramier,2023,26,70
Pinson des arbres,2023,33,58
Pinson du Nord,2015,0,5
Pipit des arbres,2012,0,5
Pipit farlouse,2022,2,1
Pluvier doré,2015,0,5
Pouillot fitis,2011,0,7
Pouillot véloce,2022,16,31
Roitelet huppé,2020,1,0
Rossignol philomèle,2022,5,13
Rougegorge familier,2021,4,20
Rougequeue noir,2020,2,10
Serin cini,2011,0,4
Sittelle torchepot,2010,0,2
Tarier des prés,2012,0,3
Tarier pâtre,2021,1,10
Tourterelle des bois,2021,2,11
Tourterelle turque,2023,14,29
Traquet motteux,2022,1,15
Troglodyte mignon,2019,1,12
Vanneau huppé,2022,8,50
Verdier d'Europe,2021,7,14
