frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,25,60
Aigle botté,2021,8,30
Aigrette garzette,2022,2,14
Alouette des champs,2021,20,12
Autour des palombes,2019,1,0
Bécassine des marais,2021,1,0
Bergeronnette des ruisseaux,2021,6,13
Bergeronnette flavéole (M.f.flavissima),2017,0,1
Bergeronnette grise,2022,11,35
Bergeronnette printanière,2020,1,1
Bihoreau gris,2022,1,2
Bondrée apivore,2022,6,9
Bouscarle de Cetti,2022,1,0
Bouvreuil pivoine,2010,0,2
Bruant des roseaux,2021,9,6
Bruant fou,2021,2,0
Bruant jaune,2022,15,10
Bruant proyer,2022,14,5
Bruant zizi,2021,10,27
Busard cendré,2021,1,1
Busard des roseaux,2021,9,2
Busard Saint-Martin,2021,15,61
Buse variable,2022,92,150
Caille des blés,2022,5,6
Canard colvert,2022,14,10
Chardonneret élégant,2022,29,47
Chevalier culblanc,2017,0,1
Chevêche d'Athéna,2019,1,2
Choucas des tours,2021,2,7
Chouette hulotte,2022,11,28
Cigogne blanche,2022,3,27
Cigogne noire,2021,2,2
Cincle plongeur,2016,0,2
Circaète Jean-le-Blanc,2021,2,3
Cisticole des joncs,2022,16,17
Cochevis huppé,2021,8,5
Corneille noire,2022,147,85
Coucou gris,2022,15,41
Courlis cendré,2022,10,9
Effraie des clochers,2022,10,15
Élanion blanc,2022,45,41
Épervier d'Europe,2021,8,18
Étourneau sansonnet,2022,55,43
Faisan de Colchide,2022,14,10
Faucon crécerelle,2022,53,71
Faucon émerillon,2021,5,1
Faucon hobereau,2022,2,7
Faucon kobez,2008,0,1
Faucon pèlerin,2022,2,1
Fauvette à tête noire,2022,54,56
Fauvette des jardins,2009,0,3
Fauvette grisette,2022,20,8
Fauvette pitchou,2021,4,0
Foulque macroule,2012,0,2
Gallinule poule-d'eau,2022,10,3
Geai des chênes,2022,36,46
Gobemouche gris,2020,1,30
Gobemouche noir,2021,10,45
Goéland brun,2020,1,0
Grand Corbeau,2022,4,3
Grand Cormoran,2021,4,7
Grande Aigrette,2022,40,9
Grèbe castagneux,2022,4,1
Grèbe huppé,2019,2,5
Grimpereau des bois,2012,0,1
Grimpereau des jardins,2022,23,66
Grive draine,2020,2,3
Grive litorne,2021,5,0
Grive mauvis,2012,0,4
Grive musicienne,2022,21,31
Grosbec casse-noyaux,2021,1,2
Héron cendré,2022,24,27
Héron garde-boeufs,2022,55,58
Héron pourpré,2011,0,1
Hibou moyen-duc,2020,2,6
Hirondelle de fenêtre,2022,8,12
Hirondelle de rochers,2009,0,3
Hirondelle rustique,2022,33,49
Huppe fasciée,2022,40,72
Hypolaïs polyglotte,2022,1,13
Ibis sacré,2009,0,2
Léiothrix jaune,2022,11,5
Linotte mélodieuse,2022,19,26
Loriot d'Europe,2022,6,27
Martinet noir,2022,14,22
Martin-pêcheur d'Europe,2021,1,2
Merle noir,2022,89,62
Mésange à longue queue,2022,25,47
Mésange bleue,2022,24,51
Mésange charbonnière,2022,32,64
Mésange huppée,2021,2,5
Mésange noire,2022,5,26
Mésange nonnette,2021,7,30
Milan noir,2022,97,84
Milan royal,2022,68,80
Moineau domestique,2022,59,22
Moineau friquet,2021,1,2
Moineau soulcie,2022,1,0
Mouette rieuse,2020,2,1
Oedicnème criard,2021,1,1
Perruche à collier,2014,0,1
Pic épeiche,2021,25,91
Pic épeichette,2019,2,13
Pic mar,2022,4,43
Pic noir,2021,6,80
Pic vert,2021,30,67
Pie bavarde,2022,129,37
Pie-grièche à tête rousse,2021,1,3
Pie-grièche écorcheur,2022,11,13
Pigeon biset domestique,2022,35,7
Pigeon colombin,2021,5,0
Pigeon ramier,2022,97,31
Pinson des arbres,2022,98,78
Pinson du Nord,2022,10,15
Pipit des arbres,2021,4,3
Pipit farlouse,2021,19,24
Pipit rousseline,2018,0,1
Pipit spioncelle,2019,4,0
Pouillot de Bonelli,2018,0,4
Pouillot fitis,2021,2,2
Pouillot siffleur,2019,3,0
Pouillot véloce,2022,42,49
Roitelet à triple bandeau,2022,22,42
Roitelet huppé,2021,1,3
Rollier d'Europe,2017,0,2
Rossignol philomèle,2022,5,18
Rougegorge familier,2022,73,58
Rougequeue à front blanc,2021,3,6
Rougequeue noir,2022,42,49
Serin cini,2022,40,68
Sittelle torchepot,2022,25,62
Tarier des prés,2021,2,1
Tarier pâtre,2022,38,12
Tarin des aulnes,2021,1,9
Torcol fourmilier,2021,1,2
Tourterelle des bois,2022,13,5
Tourterelle rieuse,2011,0,1
Tourterelle turque,2022,55,31
Traquet motteux,2021,4,7
Troglodyte mignon,2022,27,64
Vanneau huppé,2021,9,20
Vautour fauve,2022,4,1
Verdier d'Europe,2022,36,31
