frname,lastobs,newcount,oldcount
Accenteur alpin,2015,0,1
Accenteur mouchet,2023,10,18
Aigle botté,2023,6,10
Aigle royal,2018,0,4
Aigrette garzette,2017,0,11
Alouette des champs,2022,11,25
Alouette lulu,2023,64,120
Autour des palombes,2021,1,1
Bécasse des bois,2015,0,2
Bec-croisé des sapins,2010,0,1
Bergeronnette des ruisseaux,2023,18,59
Bergeronnette grise,2023,58,132
Bergeronnette printanière,2019,3,10
Bihoreau gris,2022,2,42
Bondrée apivore,2023,10,16
Bouscarle de Cetti,2020,5,5
Bouvreuil pivoine,2014,0,1
Bruant des roseaux,2020,1,1
Bruant jaune,2023,1,2
Bruant ortolan,2020,1,0
Bruant proyer,2023,44,99
Bruant zizi,2023,142,229
Busard cendré,2020,1,5
Busard des roseaux,2023,4,7
Busard Saint-Martin,2022,7,22
Buse variable,2023,141,248
Caille des blés,2023,3,5
Canard colvert,2023,43,162
Chardonneret élégant,2023,229,271
Chevalier culblanc,2023,5,14
Chevalier guignette,2016,0,6
Chevêche d'Athéna,2021,3,17
Choucas des tours,2023,18,5
Chouette hulotte,2023,82,89
Cigogne blanche,2019,1,4
Cigogne noire,2017,0,1
Cincle plongeur (C.c.cinclus),2023,6,6
Circaète Jean-le-Blanc,2023,36,76
Cisticole des joncs,2023,33,51
Corneille mantelée,2013,0,1
Corneille noire,2023,83,233
Coucou geai,2020,1,0
Coucou gris,2023,35,132
Crave à bec rouge,2016,0,1
Cygne tuberculé,2014,0,4
Effraie des clochers,2021,2,9
Élanion blanc,2022,5,1
Engoulevent d'Europe,2017,0,8
Épervier d'Europe,2023,24,51
Étourneau sansonnet,2023,35,80
Faisan de Colchide,2023,8,19
Faucon crécerelle,2023,91,194
Faucon hobereau,2023,6,17
Faucon pèlerin,2021,3,9
Fauvette à tête noire,2023,230,384
Fauvette des jardins,2020,2,5
Fauvette grisette,2022,11,28
Fauvette mélanocéphale,2023,30,16
Fauvette orphée,2017,0,5
Fauvette passerinette,2022,17,27
Gallinule poule-d'eau,2023,9,19
Geai des chênes,2023,116,217
Gobemouche gris,2022,4,9
Gobemouche noir,2023,12,33
Goéland leucophée,2023,47,88
Gorgebleue à miroir,2021,1,1
Grand Corbeau,2022,11,29
Grand Cormoran,2023,86,137
Grande Aigrette,2023,192,146
Grèbe castagneux,2022,3,8
Grèbe huppé,2021,1,1
Grimpereau des jardins,2023,44,87
Grive draine,2023,10,18
Grive litorne,2023,2,3
Grive mauvis,2023,1,2
Grive musicienne,2023,106,92
Grosbec casse-noyaux,2023,13,41
Guêpier d'Europe,2023,57,179
Héron cendré,2023,327,435
Héron garde-boeufs,2023,6,18
Héron pourpré,2021,1,2
Hibou moyen-duc,2018,0,32
Hirondelle de fenêtre,2023,289,173
Hirondelle de rochers,2023,20,12
Hirondelle rustique,2023,67,119
Huppe fasciée,2023,13,20
Hypolaïs polyglotte,2023,14,35
Linotte mélodieuse,2020,5,2
Locustelle tachetée,2021,2,9
Loriot d'Europe,2023,54,174
Martinet noir,2023,35,64
Martin-pêcheur d'Europe,2023,19,101
Merle noir,2023,289,470
Mésange à longue queue,2023,16,42
Mésange bleue,2023,222,281
Mésange charbonnière,2023,283,458
Mésange huppée,2017,0,3
Mésange noire,2020,12,14
Mésange nonnette,2023,80,61
Milan noir,2023,253,323
Milan royal,2023,52,73
Moineau domestique,2023,163,242
Moineau friquet,2016,0,2
Moineau soulcie,2020,2,5
Mouette rieuse,2016,0,2
Paon bleu,2017,0,1
Perdrix rouge,2023,11,35
Perruche à collier,2020,25,0
Petit-duc scops,2020,1,10
Petit Gravelot,2017,0,5
Pic épeiche,2023,115,91
Pic épeichette,2021,6,22
Pic mar,2023,4,4
Pic noir,2021,4,18
Pic vert,2023,98,231
Pie bavarde,2023,28,72
Pie-grièche à tête rousse,2016,0,1
Pie-grièche écorcheur,2023,17,48
Pigeon biset domestique,2023,17,41
Pigeon colombin,2016,0,2
Pigeon ramier,2023,83,113
Pinson des arbres,2023,232,451
Pinson du Nord,2023,17,27
Pipit des arbres,2020,4,20
Pipit farlouse,2022,12,22
Pipit rousseline,2019,1,1
Pouillot à grands sourcils,2012,0,1
Pouillot de Bonelli,2023,12,56
Pouillot fitis,2020,1,12
Pouillot véloce,2023,31,71
Roitelet à triple bandeau,2023,16,19
Roitelet huppé,2021,2,9
Rollier d'Europe,2021,12,7
Rossignol philomèle,2023,175,333
Rougegorge familier,2023,277,325
Rougequeue à front blanc,2019,1,8
Rougequeue noir,2023,215,220
Rousserolle effarvatte,2023,1,2
Sarcelle d'hiver,2012,0,3
Serin cini,2023,89,142
Sittelle torchepot,2023,116,129
Tarier des prés,2021,3,13
Tarier pâtre,2023,50,77
Tarin des aulnes,2022,3,46
Torcol fourmilier,2023,10,32
Tourterelle des bois,2023,19,68
Tourterelle turque,2023,209,330
Traquet motteux,2021,3,6
Traquet oreillard,2019,1,0
Troglodyte mignon,2023,83,254
Vanneau huppé,2020,1,6
Vautour fauve,2023,36,66
Vautour moine,2021,5,4
Verdier d'Europe,2023,141,152
