frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,40,12
Alouette des champs,2021,6,2
Alouette lulu,2023,14,2
Autour des palombes,2023,1,0
Bécasse des bois,2018,0,1
Bergeronnette des ruisseaux,2023,12,5
Bergeronnette grise,2024,19,4
Bondrée apivore,2017,0,2
Bouvreuil pivoine,2024,11,4
Bruant jaune,2022,10,4
Bruant zizi,2023,30,4
Buse variable,2024,24,7
Caille des blés,2023,1,0
Canard colvert,2023,17,4
Chardonneret élégant,2023,23,10
Chevêche d'Athéna,2023,6,1
Choucas des tours,2024,20,3
Chouette hulotte,2023,6,5
Cigogne blanche,2021,1,1
Cigogne noire,2022,2,0
Corbeau freux,2023,6,1
Corneille noire,2024,58,5
Coucou gris,2020,1,3
Cygne tuberculé,2023,1,0
Effraie des clochers,2023,11,3
Épervier d'Europe,2024,9,2
Étourneau sansonnet,2024,28,5
Faisan de Colchide,2022,4,0
Faucon crécerelle,2024,13,4
Faucon hobereau,2020,2,1
Faucon pèlerin,2023,5,2
Fauvette à tête noire,2023,47,4
Fauvette babillarde,2023,1,0
Fauvette des jardins,2023,17,2
Fauvette grisette,2021,6,2
Gallinule poule-d'eau,2023,6,2
Geai des chênes,2024,20,4
Gobemouche gris,2021,7,2
Goéland argenté,2023,1,0
Grand Corbeau,2023,2,0
Grand Cormoran,2023,4,2
Grande Aigrette,2023,1,1
Grimpereau des jardins,2024,30,5
Grive draine,2024,15,4
Grive litorne,2022,3,2
Grive mauvis,2024,12,3
Grive musicienne,2024,41,9
Grosbec casse-noyaux,2023,4,2
Héron cendré,2023,6,3
Héron garde-boeufs,2017,0,1
Hibou moyen-duc,2018,0,1
Hirondelle de fenêtre,2023,9,2
Hirondelle rustique,2023,22,3
Hypolaïs polyglotte,2023,10,2
Linotte mélodieuse,2023,15,4
Loriot d'Europe,2021,1,0
Martinet noir,2023,13,2
Martin-pêcheur d'Europe,2023,3,1
Merle noir,2024,90,14
Mésange à longue queue,2024,9,6
Mésange bleue,2024,74,14
Mésange charbonnière,2024,64,15
Mésange huppée,2024,3,2
Mésange noire,2022,1,0
Mésange nonnette,2024,7,6
Moineau domestique,2024,61,9
Perdrix grise,2019,1,0
Perdrix rouge,2022,1,0
Pic épeiche,2024,32,8
Pic épeichette,2024,2,4
Pic mar,2024,5,2
Pic noir,2019,1,1
Pic vert,2024,15,5
Pie bavarde,2023,26,10
Pigeon biset domestique,2024,7,3
Pigeon colombin,2019,1,3
Pigeon ramier,2024,68,7
Pinson des arbres,2024,104,14
Pinson du Nord,2023,1,2
Pipit des arbres,2022,3,1
Pipit farlouse,2024,6,1
Pouillot siffleur,2009,0,1
Pouillot véloce,2023,47,4
Roitelet à triple bandeau,2024,12,5
Roitelet huppé,2022,9,5
Rougegorge familier,2024,86,15
Rougequeue à front blanc,2023,24,3
Rougequeue noir,2023,8,3
Sarcelle d'hiver,2023,1,0
Serin cini,2023,6,2
Sittelle torchepot,2024,13,8
Tarier pâtre,2023,6,1
Tarin des aulnes,2024,5,2
Tourterelle des bois,2021,4,1
Tourterelle turque,2023,15,6
Troglodyte mignon,2024,63,10
Vanneau huppé,2017,0,1
Verdier d'Europe,2023,20,8
